gouvernorat,year,fire_count,area_burned_ha,forest_area_ha,other_forest_area_ha,tavg,tmax,tmin,prcp,wspd,pres,NDVI,NDMI,NBR,brightness,total_frp,confidence,satellite_fire_count
Le Kef,2017,26.0,157.43,77728.0,38088.0,21.272126366616064,44.44444444444444,0.35555555555555557,88.8,13.01565390444876,1016.840465441503,0.0944268191107382,-0.06406095298103373,0.008192211880793963,326.5986745217249,0.0,63.256359378637306,0.0
Le Kef,2018,4.0,155.05,77728.0,38088.0,20.45376754505939,45.14545454545455,1.8272727272727274,145.47272727272727,13.726083768892119,1015.0103880944705,0.09556175740947545,-0.06582210391356734,0.0047613527309758544,319.2079996939088,0.0,61.5048668503214,0.0
Le Kef,2019,7.0,8.07,77728.0,38088.0,20.614126650036905,44.88181818181818,-1.9909090909090907,135.0,14.138777271102885,1015.6160992473164,0.1002167567313819,-0.06137518432071138,0.010599490958451991,323.4933877920087,0.0,68.466127675163,0.0
Le Kef,2020,6.0,17.07,77728.0,38088.0,21.32628943746091,44.554545454545455,1.1909090909090911,142.9090909090909,13.39006922932628,1016.8704736188581,0.08977367616120505,-0.06877452522284531,0.0008038702147865018,329.25747293512,0.0,71.88394781335957,0.0
Le Kef,2021,11.0,3142.32,77728.0,38088.0,22.090646902066204,47.654545454545456,0.1,152.75454545454545,13.769729967386246,1016.1590162087291,0.09056086888299263,-0.07136040127289321,-0.0033992255451026454,324.1634510140843,0.0,67.5791062391721,0.0
Le Kef,2022,6.0,86.952,77728.0,38088.0,21.252064231033952,44.22727272727273,1.4909090909090907,161.3909090909091,12.909214717074235,1017.1483075252759,0.09062421070345383,-0.07001989969980184,-0.003517594190538891,322.98870284780577,0.0,62.83833935328518,0.0
Le Kef,2023,10.0,2.4,77728.0,38088.0,21.327951415829908,48.019999999999996,-4.0600000000000005,279.8818181818182,13.476098520463276,1016.4133592864315,0.08099979695142666,-0.07350739271986148,-0.009469364905817346,324.2538285968604,0.0,67.5316102425945,0.0
Le Kef,2024,1.0,3.0,77728.0,38088.0,21.380369550463985,44.08,-2.0699999999999994,204.76363636363638,13.516285262934412,1016.5428084522988,0.09208614438952391,-0.07286868368816443,-0.005818128310276672,316.2404094202899,0.0,66.7363612836439,0.0
Le Kef,2025,162.0,77.21,77728.0,38088.0,20.898164383561642,45.519999999999996,-1.9800000000000004,290.94545454545454,12.690000000000001,1016.4559146705442,0.09673333756028037,-0.06609225732263581,0.008981637089400819,323.0436454752181,0.0,65.29756656992024,0.0
Mahdia,2015,0.0,0.0,4488.0,421.0,26.910591801085896,40.739999999999995,14.3,2.0555555555555554,13.165516360070134,1019.06875,0.09203161388121908,-0.06931741078330206,0.0008058387504478475,321.70263005783477,0.0,61.68557775341401,0.0
Mahdia,2016,0.0,0.0,4488.0,421.0,22.00346496085974,40.233333333333334,4.311111111111111,5.672727272727273,13.619223517905711,1016.8962394965931,0.08933277091171263,-0.079292706691506,-0.0030758624181950996,322.52989787254387,0.0,61.49336910961134,0.0
Mahdia,2017,0.0,0.0,4488.0,421.0,21.272126366616064,44.44444444444444,0.35555555555555557,88.8,13.01565390444876,1016.840465441503,0.0944268191107382,-0.06406095298103373,0.008192211880793963,326.5986745217249,0.0,63.256359378637306,0.0
Mahdia,2018,0.0,0.0,4488.0,421.0,20.45376754505939,45.14545454545455,1.8272727272727274,145.47272727272727,13.726083768892119,1015.0103880944705,0.09556175740947545,-0.06582210391356734,0.0047613527309758544,319.2079996939088,0.0,61.5048668503214,0.0
Mahdia,2019,0.0,0.0,4488.0,421.0,20.614126650036905,44.88181818181818,-1.9909090909090907,135.0,14.138777271102885,1015.6160992473164,0.1002167567313819,-0.06137518432071138,0.010599490958451991,323.4933877920087,0.0,68.466127675163,0.0
Mahdia,2020,0.0,0.0,4488.0,421.0,21.32628943746091,44.554545454545455,1.1909090909090911,142.9090909090909,13.39006922932628,1016.8704736188581,0.08977367616120505,-0.06877452522284531,0.0008038702147865018,329.25747293512,0.0,71.88394781335957,0.0
Mahdia,2021,0.0,0.0,4488.0,421.0,22.090646902066204,47.654545454545456,0.1,152.75454545454545,13.769729967386246,1016.1590162087291,0.09056086888299263,-0.07136040127289321,-0.0033992255451026454,324.1634510140843,0.0,67.5791062391721,0.0
Mahdia,2022,0.0,0.0,4488.0,421.0,21.252064231033952,44.22727272727273,1.4909090909090907,161.3909090909091,12.909214717074235,1017.1483075252759,0.09062421070345383,-0.07001989969980184,-0.003517594190538891,322.98870284780577,0.0,62.83833935328518,0.0
Mahdia,2023,0.0,0.0,4488.0,421.0,21.327951415829908,48.019999999999996,-4.0600000000000005,279.8818181818182,13.476098520463276,1016.4133592864315,0.08099979695142666,-0.07350739271986148,-0.009469364905817346,324.2538285968604,0.0,67.5316102425945,0.0
Mahdia,2024,0.0,0.0,4488.0,421.0,21.380369550463985,44.08,-2.0699999999999994,204.76363636363638,13.516285262934412,1016.5428084522988,0.09208614438952391,-0.07286868368816443,-0.005818128310276672,316.2404094202899,0.0,66.7363612836439,0.0
Mahdia,2025,1.0,0.0,4488.0,421.0,20.898164383561642,45.519999999999996,-1.9800000000000004,290.94545454545454,12.690000000000001,1016.4559146705442,0.09673333756028037,-0.06609225732263581,0.008981637089400819,323.0436454752181,0.0,65.29756656992024,0.0
Manouba,2015,1.0,7.0,5708.0,6740.0,26.910591801085896,40.739999999999995,14.3,2.0555555555555554,13.165516360070134,1019.06875,0.09203161388121908,-0.06931741078330206,0.0008058387504478475,321.70263005783477,0.0,61.68557775341401,0.0
Manouba,2016,3.0,6.75,5708.0,6740.0,22.00346496085974,40.233333333333334,4.311111111111111,5.672727272727273,13.619223517905711,1016.8962394965931,0.08933277091171263,-0.079292706691506,-0.0030758624181950996,322.52989787254387,0.0,61.49336910961134,0.0
Manouba,2017,2.0,2.005,5708.0,6740.0,21.272126366616064,44.44444444444444,0.35555555555555557,88.8,13.01565390444876,1016.840465441503,0.0944268191107382,-0.06406095298103373,0.008192211880793963,326.5986745217249,0.0,63.256359378637306,0.0
Manouba,2018,0.0,0.0,5708.0,6740.0,20.45376754505939,45.14545454545455,1.8272727272727274,145.47272727272727,13.726083768892119,1015.0103880944705,0.09556175740947545,-0.06582210391356734,0.0047613527309758544,319.2079996939088,0.0,61.5048668503214,0.0
Manouba,2019,1.0,10.0,5708.0,6740.0,20.614126650036905,44.88181818181818,-1.9909090909090907,135.0,14.138777271102885,1015.6160992473164,0.1002167567313819,-0.06137518432071138,0.010599490958451991,323.4933877920087,0.0,68.466127675163,0.0
Manouba,2020,9.0,40.26,5708.0,6740.0,21.32628943746091,44.554545454545455,1.1909090909090911,142.9090909090909,13.39006922932628,1016.8704736188581,0.08977367616120505,-0.06877452522284531,0.0008038702147865018,329.25747293512,0.0,71.88394781335957,0.0
Manouba,2021,16.0,49.79,5708.0,6740.0,22.090646902066204,47.654545454545456,0.1,152.75454545454545,13.769729967386246,1016.1590162087291,0.09056086888299263,-0.07136040127289321,-0.0033992255451026454,324.1634510140843,0.0,67.5791062391721,0.0
Manouba,2022,9.0,14.0235,5708.0,6740.0,21.252064231033952,44.22727272727273,1.4909090909090907,161.3909090909091,12.909214717074235,1017.1483075252759,0.09062421070345383,-0.07001989969980184,-0.003517594190538891,322.98870284780577,0.0,62.83833935328518,0.0
Manouba,2023,3.0,0.5,5708.0,6740.0,21.327951415829908,48.019999999999996,-4.0600000000000005,279.8818181818182,13.476098520463276,1016.4133592864315,0.08099979695142666,-0.07350739271986148,-0.009469364905817346,324.2538285968604,0.0,67.5316102425945,0.0
Manouba,2024,2.0,1.5,5708.0,6740.0,21.380369550463985,44.08,-2.0699999999999994,204.76363636363638,13.516285262934412,1016.5428084522988,0.09208614438952391,-0.07286868368816443,-0.005818128310276672,316.2404094202899,0.0,66.7363612836439,0.0
Manouba,2025,67.0,53.58,5708.0,6740.0,20.898164383561642,45.519999999999996,-1.9800000000000004,290.94545454545454,12.690000000000001,1016.4559146705442,0.09673333756028037,-0.06609225732263581,0.008981637089400819,323.0436454752181,0.0,65.29756656992024,0.0
Medenine,2015,0.0,0.0,30441.18181818182,15278.772727272728,26.910591801085896,40.739999999999995,14.3,0.0,13.165516360070134,1019.06875,0.09203161388121908,-0.06931741078330206,0.0008058387504478475,313.1666666666667,46.3,47.0,3.0
Medenine,2016,0.0,0.0,30441.18181818182,15278.772727272728,22.00346496085974,40.233333333333334,4.311111111111111,0.0,13.619223517905711,1016.8962394965931,0.0901455429964953,-0.0773824890622776,-0.0013287955210824,313.93333333333334,37.0,44.66666666666666,3.0
Medenine,2017,0.0,0.0,30441.18181818182,15278.772727272728,21.272126366616064,44.44444444444444,0.35555555555555557,0.0,13.01565390444876,1016.840465441503,0.0949185866149827,-0.0618866748589598,0.0101557062937369,313.90000000000003,26.1,38.0,3.0
Medenine,2018,0.0,0.0,30441.18181818182,15278.772727272728,21.27521367521368,46.0,5.0,0.0,17.202279202279204,1013.8191176470588,0.0962429872729274,-0.0649755513727339,0.0057489074425385,312.56666666666666,25.7,48.0,3.0
Medenine,2019,0.0,0.0,30441.18181818182,15278.772727272728,21.004109589041096,43.0,6.0,0.0,18.073698630136985,1015.6276712328768,0.1001736227068263,-0.0604023280224889,0.011404007115246,314.125,43.4,46.5,4.0
Medenine,2020,0.0,0.0,30441.18181818182,15278.772727272728,21.317711171662125,45.0,5.9,0.0,16.810899182561307,1016.9133514986376,0.089974976994274,-0.0677804128929296,0.001699915257582,317.0,21.9,67.0,2.0
Medenine,2021,0.0,0.0,30441.18181818182,15278.772727272728,21.636438356164383,45.0,5.0,0.0,17.793972602739725,1016.337808219178,0.090681013014544,-0.0699305164174581,-0.0028910584694484,324.1634510140843,0.0,67.5791062391721,0.0
Medenine,2022,0.0,0.0,30441.18181818182,15278.772727272728,21.339726027397266,40.0,4.9,78.5,15.30164383561644,1017.4487671232876,0.0894342247245935,-0.0704756873095148,-0.0041143656796466,313.54999999999995,22.7,39.5,2.0
Medenine,2023,0.0,0.0,30441.18181818182,15278.772727272728,21.10383561643836,47.6,2.1,348.1,15.467397260273971,1016.872602739726,0.0811596323842367,-0.0733066499186358,-0.009371987897215,313.1,17.5,19.0,1.0
Medenine,2024,0.0,0.0,30441.18181818182,15278.772727272728,21.06120218579235,43.6,4.9,253.1,15.520491803278688,1016.9322404371584,0.092575813105729,-0.0719558111787363,-0.0050975079747804,316.2404094202899,0.0,66.7363612836439,0.0
Medenine,2025,0.0,0.0,30441.18181818182,15278.772727272728,20.934794520547943,46.9,6.1,358.9,14.664383561643836,1016.7945205479452,0.0967184463527816,-0.0661117097889653,0.0089611435498509,323.0436454752181,0.0,65.29756656992024,0.0
Monastir,2015,0.0,0.0,301.0,203.0,26.910591801085896,40.739999999999995,14.3,2.0555555555555554,13.165516360070134,1019.06875,0.09203161388121908,-0.06931741078330206,0.0008058387504478475,321.70263005783477,0.0,61.68557775341401,0.0
Monastir,2016,0.0,0.0,301.0,203.0,22.00346496085974,40.233333333333334,4.311111111111111,5.672727272727273,13.619223517905711,1016.8962394965931,0.08933277091171263,-0.079292706691506,-0.0030758624181950996,322.52989787254387,0.0,61.49336910961134,0.0
Monastir,2017,0.0,0.0,301.0,203.0,21.272126366616064,44.44444444444444,0.35555555555555557,88.8,13.01565390444876,1016.840465441503,0.0944268191107382,-0.06406095298103373,0.008192211880793963,326.5986745217249,0.0,63.256359378637306,0.0
Monastir,2018,0.0,0.0,301.0,203.0,20.45376754505939,45.14545454545455,1.8272727272727274,145.47272727272727,13.726083768892119,1015.0103880944705,0.09556175740947545,-0.06582210391356734,0.0047613527309758544,319.2079996939088,0.0,61.5048668503214,0.0
Monastir,2019,0.0,0.0,301.0,203.0,20.614126650036905,44.88181818181818,-1.9909090909090907,135.0,14.138777271102885,1015.6160992473164,0.1002167567313819,-0.06137518432071138,0.010599490958451991,323.4933877920087,0.0,68.466127675163,0.0
Monastir,2020,0.0,0.0,301.0,203.0,21.32628943746091,44.554545454545455,1.1909090909090911,142.9090909090909,13.39006922932628,1016.8704736188581,0.08977367616120505,-0.06877452522284531,0.0008038702147865018,329.25747293512,0.0,71.88394781335957,0.0
Monastir,2021,0.0,0.0,301.0,203.0,22.090646902066204,47.654545454545456,0.1,152.75454545454545,13.769729967386246,1016.1590162087291,0.09056086888299263,-0.07136040127289321,-0.0033992255451026454,324.1634510140843,0.0,67.5791062391721,0.0
Monastir,2022,0.0,0.0,301.0,203.0,21.252064231033952,44.22727272727273,1.4909090909090907,161.3909090909091,12.909214717074235,1017.1483075252759,0.09062421070345383,-0.07001989969980184,-0.003517594190538891,322.98870284780577,0.0,62.83833935328518,0.0
Monastir,2023,0.0,0.0,301.0,203.0,21.327951415829908,48.019999999999996,-4.0600000000000005,279.8818181818182,13.476098520463276,1016.4133592864315,0.08099979695142666,-0.07350739271986148,-0.009469364905817346,324.2538285968604,0.0,67.5316102425945,0.0
Monastir,2024,1.0,1.5,301.0,203.0,21.380369550463985,44.08,-2.0699999999999994,204.76363636363638,13.516285262934412,1016.5428084522988,0.09208614438952391,-0.07286868368816443,-0.005818128310276672,316.2404094202899,0.0,66.7363612836439,0.0
Monastir,2025,6.0,0.32,301.0,203.0,20.898164383561642,45.519999999999996,-1.9800000000000004,290.94545454545454,12.690000000000001,1016.4559146705442,0.09673333756028037,-0.06609225732263581,0.008981637089400819,323.0436454752181,0.0,65.29756656992024,0.0
Nabeul,2015,24.0,13.1085,42410.0,26664.0,26.910591801085896,40.739999999999995,14.3,2.0555555555555554,13.165516360070134,1019.06875,0.09203161388121908,-0.06931741078330206,0.0008058387504478475,321.70263005783477,0.0,61.68557775341401,0.0
Nabeul,2016,8.0,7.33,42410.0,26664.0,22.00346496085974,40.233333333333334,4.311111111111111,5.672727272727273,13.619223517905711,1016.8962394965931,0.08933277091171263,-0.079292706691506,-0.0030758624181950996,322.52989787254387,0.0,61.49336910961134,0.0
Nabeul,2017,17.0,6.884,42410.0,26664.0,21.272126366616064,44.44444444444444,0.35555555555555557,88.8,13.01565390444876,1016.840465441503,0.0944268191107382,-0.06406095298103373,0.008192211880793963,326.5986745217249,0.0,63.256359378637306,0.0
Nabeul,2018,11.0,35.186,42410.0,26664.0,20.45376754505939,45.14545454545455,1.8272727272727274,145.47272727272727,13.726083768892119,1015.0103880944705,0.09556175740947545,-0.06582210391356734,0.0047613527309758544,319.2079996939088,0.0,61.5048668503214,0.0
Nabeul,2019,13.0,191.042,42410.0,26664.0,20.614126650036905,44.88181818181818,-1.9909090909090907,135.0,14.138777271102885,1015.6160992473164,0.1002167567313819,-0.06137518432071138,0.010599490958451991,323.4933877920087,0.0,68.466127675163,0.0
Nabeul,2020,17.0,68.71,42410.0,26664.0,21.32628943746091,44.554545454545455,1.1909090909090911,142.9090909090909,13.39006922932628,1016.8704736188581,0.08977367616120505,-0.06877452522284531,0.0008038702147865018,329.25747293512,0.0,71.88394781335957,0.0
Nabeul,2021,34.0,464.387,42410.0,26664.0,22.090646902066204,47.654545454545456,0.1,152.75454545454545,13.769729967386246,1016.1590162087291,0.09056086888299263,-0.07136040127289321,-0.0033992255451026454,324.1634510140843,0.0,67.5791062391721,0.0
Nabeul,2022,63.0,243.168,42410.0,26664.0,21.252064231033952,44.22727272727273,1.4909090909090907,161.3909090909091,12.909214717074235,1017.1483075252759,0.09062421070345383,-0.07001989969980184,-0.003517594190538891,322.98870284780577,0.0,62.83833935328518,0.0
Nabeul,2023,40.0,114.65,42410.0,26664.0,21.327951415829908,48.019999999999996,-4.0600000000000005,279.8818181818182,13.476098520463276,1016.4133592864315,0.08099979695142666,-0.07350739271986148,-0.009469364905817346,324.2538285968604,0.0,67.5316102425945,0.0
Nabeul,2024,39.0,30.0,42410.0,26664.0,21.380369550463985,44.08,-2.0699999999999994,204.76363636363638,13.516285262934412,1016.5428084522988,0.09208614438952391,-0.07286868368816443,-0.005818128310276672,316.2404094202899,0.0,66.7363612836439,0.0
Nabeul,2025,43.0,30.61,42410.0,26664.0,20.898164383561642,45.519999999999996,-1.9800000000000004,290.94545454545454,12.690000000000001,1016.4559146705442,0.09673333756028037,-0.06609225732263581,0.008981637089400819,323.0436454752181,0.0,65.29756656992024,0.0
Sfax,2015,1.0,2.0,4999.0,1516.0,20.6,40.739999999999995,14.3,0.0,13.2,1019.06875,0.09203161388121908,-0.06931741078330206,0.0008058387504478475,304.3,13.7,58.0,2.0
Sfax,2016,0.0,0.0,4999.0,1516.0,20.605263157894736,37.3,4.6,0.0,13.260526315789477,1017.0757575757576,0.0901455429964953,-0.0773824890622776,-0.0013287955210824,308.7,28.8,62.0,2.0
Sfax,2017,0.0,0.0,4999.0,1516.0,19.7146408839779,43.5,2.0,0.0,13.279834254143648,1017.0873595505616,0.0952359678303023,-0.0619785924986066,0.0100658464620482,313.75,79.3,53.833333333333336,6.0
Sfax,2018,0.0,0.0,4999.0,1516.0,20.385635359116023,41.0,2.7,0.0,13.485635359116024,1015.1708454810496,0.0962020724627576,-0.0651336526164884,0.0056189596557705,319.3,10.7,18.0,1.0
Sfax,2019,0.0,0.0,4999.0,1516.0,20.072602739726022,44.1,-45.0,0.0,13.554246575342466,1015.2424657534248,0.1002552810693127,-0.0606507085423117,0.0111395450174861,323.4933877920087,0.0,68.466127675163,0.0
Sfax,2020,0.0,0.0,4999.0,1516.0,20.54699453551913,41.0,2.7,0.0,12.78360655737705,1016.771038251366,0.0900493220006376,-0.0676357965852909,0.0018146089846232,330.7,14.1,68.0,1.0
Sfax,2021,0.0,0.0,4999.0,1516.0,20.977534246575345,46.0,2.0,0.0,13.366575342465756,1016.2038356164384,0.0904896519028037,-0.0709017170652003,-0.0033921366816773,307.56,60.10000000000001,67.4,5.0
Sfax,2022,0.0,0.0,4999.0,1516.0,21.40164383561644,43.0,3.0,27.0,12.764109589041094,1017.1964383561644,0.0894569314080102,-0.0704760171993272,-0.0041628146206618,302.1,6.5,46.0,1.0
Sfax,2023,0.0,0.0,4999.0,1516.0,21.20817438692098,46.0,3.0,176.2,13.091553133514989,1016.4400544959128,0.0812084893831888,-0.0732529540950654,-0.0092566503380868,312.02,258.6,68.0,5.0
Sfax,2024,0.0,0.0,4999.0,1516.0,21.67853260869565,38.2,5.0,162.3,13.25679347826087,1016.51875,0.0935449948159916,-0.0713688078757633,-0.0042695056772494,306.9833333333333,67.0,64.16666666666667,6.0
Sfax,2025,2.0,0.05,4999.0,1516.0,21.055890410958902,44.0,3.7,330.4,12.661369863013698,1016.4750684931508,0.0967184463527816,-0.0661117097889653,0.0089611435498509,323.0436454752181,0.0,65.29756656992024,0.0
Sidi Bouzid,2015,9.0,17.1106,16820.0,5135.0,26.910591801085896,40.739999999999995,14.3,2.0555555555555554,13.165516360070134,1019.06875,0.09203161388121908,-0.06931741078330206,0.0008058387504478475,321.70263005783477,0.0,61.68557775341401,0.0
Sidi Bouzid,2016,0.0,0.0,16820.0,5135.0,22.00346496085974,40.233333333333334,4.311111111111111,5.672727272727273,13.619223517905711,1016.8962394965931,0.08933277091171263,-0.079292706691506,-0.0030758624181950996,322.52989787254387,0.0,61.49336910961134,0.0
Sidi Bouzid,2017,0.0,0.0,16820.0,5135.0,21.272126366616064,44.44444444444444,0.35555555555555557,88.8,13.01565390444876,1016.840465441503,0.0944268191107382,-0.06406095298103373,0.008192211880793963,326.5986745217249,0.0,63.256359378637306,0.0
Sidi Bouzid,2018,0.0,0.0,16820.0,5135.0,20.45376754505939,45.14545454545455,1.8272727272727274,145.47272727272727,13.726083768892119,1015.0103880944705,0.09556175740947545,-0.06582210391356734,0.0047613527309758544,319.2079996939088,0.0,61.5048668503214,0.0
Sidi Bouzid,2019,0.0,0.0,16820.0,5135.0,20.614126650036905,44.88181818181818,-1.9909090909090907,135.0,14.138777271102885,1015.6160992473164,0.1002167567313819,-0.06137518432071138,0.010599490958451991,323.4933877920087,0.0,68.466127675163,0.0
Sidi Bouzid,2020,0.0,0.0,16820.0,5135.0,21.32628943746091,44.554545454545455,1.1909090909090911,142.9090909090909,13.39006922932628,1016.8704736188581,0.08977367616120505,-0.06877452522284531,0.0008038702147865018,329.25747293512,0.0,71.88394781335957,0.0
Sidi Bouzid,2021,0.0,0.0,16820.0,5135.0,22.090646902066204,47.654545454545456,0.1,152.75454545454545,13.769729967386246,1016.1590162087291,0.09056086888299263,-0.07136040127289321,-0.0033992255451026454,324.1634510140843,0.0,67.5791062391721,0.0
Sidi Bouzid,2022,0.0,0.0,16820.0,5135.0,21.252064231033952,44.22727272727273,1.4909090909090907,161.3909090909091,12.909214717074235,1017.1483075252759,0.09062421070345383,-0.07001989969980184,-0.003517594190538891,322.98870284780577,0.0,62.83833935328518,0.0
Sidi Bouzid,2023,0.0,0.0,16820.0,5135.0,21.327951415829908,48.019999999999996,-4.0600000000000005,279.8818181818182,13.476098520463276,1016.4133592864315,0.08099979695142666,-0.07350739271986148,-0.009469364905817346,324.2538285968604,0.0,67.5316102425945,0.0
Sidi Bouzid,2024,2.0,0.11,16820.0,5135.0,21.380369550463985,44.08,-2.0699999999999994,204.76363636363638,13.516285262934412,1016.5428084522988,0.09208614438952391,-0.07286868368816443,-0.005818128310276672,316.2404094202899,0.0,66.7363612836439,0.0
Sidi Bouzid,2025,8.0,2.75,16820.0,5135.0,20.898164383561642,45.519999999999996,-1.9800000000000004,290.94545454545454,12.690000000000001,1016.4559146705442,0.09673333756028037,-0.06609225732263581,0.008981637089400819,323.0436454752181,0.0,65.29756656992024,0.0
Siliana,2015,42.0,87.87,82399.0,45963.0,26.910591801085896,40.739999999999995,14.3,2.0555555555555554,13.165516360070134,1019.06875,0.09203161388121908,-0.06931741078330206,0.0008058387504478475,321.70263005783477,0.0,61.68557775341401,0.0
Siliana,2016,45.0,638.8836,82399.0,45963.0,22.00346496085974,40.233333333333334,4.311111111111111,5.672727272727273,13.619223517905711,1016.8962394965931,0.08933277091171263,-0.079292706691506,-0.0030758624181950996,322.52989787254387,0.0,61.49336910961134,0.0
Siliana,2017,45.0,2526.789,82399.0,45963.0,21.272126366616064,44.44444444444444,0.35555555555555557,88.8,13.01565390444876,1016.840465441503,0.0944268191107382,-0.06406095298103373,0.008192211880793963,326.5986745217249,0.0,63.256359378637306,0.0
Siliana,2018,25.0,710.205,82399.0,45963.0,20.45376754505939,45.14545454545455,1.8272727272727274,145.47272727272727,13.726083768892119,1015.0103880944705,0.09556175740947545,-0.06582210391356734,0.0047613527309758544,319.2079996939088,0.0,61.5048668503214,0.0
Siliana,2019,9.0,12.58,82399.0,45963.0,20.614126650036905,44.88181818181818,-1.9909090909090907,135.0,14.138777271102885,1015.6160992473164,0.1002167567313819,-0.06137518432071138,0.010599490958451991,323.4933877920087,0.0,68.466127675163,0.0
Siliana,2020,32.0,64.035,82399.0,45963.0,21.32628943746091,44.554545454545455,1.1909090909090911,142.9090909090909,13.39006922932628,1016.8704736188581,0.08977367616120505,-0.06877452522284531,0.0008038702147865018,329.25747293512,0.0,71.88394781335957,0.0
Siliana,2021,33.0,61.18,82399.0,45963.0,22.090646902066204,47.654545454545456,0.1,152.75454545454545,13.769729967386246,1016.1590162087291,0.09056086888299263,-0.07136040127289321,-0.0033992255451026454,324.1634510140843,0.0,67.5791062391721,0.0
Siliana,2022,18.0,1250.515,82399.0,45963.0,21.252064231033952,44.22727272727273,1.4909090909090907,161.3909090909091,12.909214717074235,1017.1483075252759,0.09062421070345383,-0.07001989969980184,-0.003517594190538891,322.98870284780577,0.0,62.83833935328518,0.0
Siliana,2023,38.0,1242.03,82399.0,45963.0,21.327951415829908,48.019999999999996,-4.0600000000000005,279.8818181818182,13.476098520463276,1016.4133592864315,0.08099979695142666,-0.07350739271986148,-0.009469364905817346,324.2538285968604,0.0,67.5316102425945,0.0
Siliana,2024,30.0,11.0,82399.0,45963.0,21.380369550463985,44.08,-2.0699999999999994,204.76363636363638,13.516285262934412,1016.5428084522988,0.09208614438952391,-0.07286868368816443,-0.005818128310276672,316.2404094202899,0.0,66.7363612836439,0.0
Siliana,2025,46.0,1446.21,82399.0,45963.0,20.898164383561642,45.519999999999996,-1.9800000000000004,290.94545454545454,12.690000000000001,1016.4559146705442,0.09673333756028037,-0.06609225732263581,0.008981637089400819,323.0436454752181,0.0,65.29756656992024,0.0
Sousse,2015,2.0,0.055,6320.0,3593.0,26.683333333333334,40.739999999999995,14.3,0.0,17.71666666666667,1019.06875,0.09203161388121908,-0.06931741078330206,0.0008058387504478475,322.1,60.9,38.333333333333336,6.0
Sousse,2016,0.0,0.0,6320.0,3593.0,19.77173913043478,34.0,6.0,0.0,16.767391304347825,1016.8962394965931,0.0901455429964953,-0.0773824890622776,-0.0013287955210824,322.3090909090909,243.4,55.09090909090909,11.0
Sousse,2017,0.0,0.0,6320.0,3593.0,18.75726495726496,39.0,2.0,0.0,15.585260115606935,1017.2708978328174,0.0950202613685378,-0.0616070831116321,0.0104152801936478,328.15714285714284,284.3,50.285714285714285,7.0
Sousse,2018,0.0,0.0,6320.0,3593.0,19.230446927374302,43.0,2.0,0.0,15.253107344632769,1014.3691176470588,0.0961790928862662,-0.0650596213007333,0.0056597768874327,333.28000000000003,105.1,62.2,5.0
Sousse,2019,0.0,0.0,6320.0,3593.0,18.97664835164835,42.0,2.5,0.0,16.034444444444443,1015.7022099447514,0.1001373667093062,-0.0603417209549223,0.0113557521509087,322.93636363636364,135.7,58.09090909090909,11.0
Sousse,2020,0.0,0.0,6320.0,3593.0,19.16376021798365,42.0,1.0,0.0,15.003814713896457,1017.165459610028,0.0910615079269361,-0.0670019346621858,0.0025136863091293,322.925,140.3,51.5,12.0
Sousse,2021,0.0,0.0,6320.0,3593.0,19.55327868852459,47.0,0.0,211.2,15.238524590163935,1016.2803278688524,0.0912864734419494,-0.069624858033433,-0.0024658016450994,318.56666666666666,59.3,52.5,6.0
Sousse,2022,0.0,0.0,6320.0,3593.0,19.974863387978143,42.0,-1.0,230.3,15.127322404371586,1017.0371584699452,0.0898677828043823,-0.0702853058270395,-0.0039047281318194,322.75714285714287,101.9,57.0,7.0
Sousse,2023,0.0,0.0,6320.0,3593.0,19.92267759562841,48.0,-3.3,301.3,15.76311475409836,1016.3333333333334,0.0813122660400368,-0.0731862448160316,-0.009075348828835,315.425,72.2,56.5,8.0
Sousse,2024,0.0,0.0,6320.0,3593.0,20.078201634877384,41.0,2.6,219.3,15.26267029972752,1016.3938202247192,0.0926908575597537,-0.0721044549771429,-0.0051737832231014,311.075,37.5,59.0,4.0
Sousse,2025,66.0,12.32,6320.0,3593.0,19.91917808219178,42.0,2.0,355.2,14.242739726027398,1016.2354748603352,0.0967184463527816,-0.0661117097889653,0.0089611435498509,323.0436454752181,0.0,65.29756656992024,0.0
Tataouine,2015,0.0,0.0,606.0,19.0,26.910591801085896,40.739999999999995,14.3,0.0,13.165516360070134,1019.06875,0.09203161388121908,-0.06931741078330206,0.0008058387504478475,303.84000000000003,55.8,53.6,5.0
Tataouine,2016,0.0,0.0,606.0,19.0,22.00346496085974,40.233333333333334,4.311111111111111,0.0,13.619223517905711,1016.8962394965931,0.0901455429964953,-0.0773824890622776,-0.0013287955210824,302.25,63.3,43.5,4.0
Tataouine,2017,0.0,0.0,606.0,19.0,21.272126366616064,44.44444444444444,0.35555555555555557,0.0,13.01565390444876,1016.840465441503,0.0955940021331333,-0.0619258745917777,0.0103752572036639,304.6,16.5,57.0,2.0
Tataouine,2018,0.0,0.0,606.0,19.0,22.0003937007874,47.0,4.3,0.0,9.352799999999998,1016.417094017094,0.0919317256654851,-0.0673295406319047,0.0020078956726806,313.8333333333333,44.0,83.0,3.0
Tataouine,2019,0.0,0.0,606.0,19.0,21.535119047619048,46.0,3.0,0.0,10.23402985074627,1016.4517027863778,0.0996491791848898,-0.0613557011992889,0.0104496262493982,307.4,22.200000000000003,71.5,2.0
