gouvernorat,year,risk_class,predicted_risk_class,risk_score,predicted_fire_count,predicted_area_burned_ha,predicted_severity_score,scored_pixel_days,observed_fire_pixel_days,mean_raw_risk_score,max_raw_risk_score,critical_alert_pixel_days,high_or_critical_alert_pixel_days,watch_or_above_alert_pixel_days
Tunis,2021,Medium,Medium,0.16299038288021828,3.0,0.5964609250668076,0.21231773761468403,,,,,,,
Tunis,2022,Low,Medium,0.09331775137482871,3.0,0.35426562604778045,0.20300715573809058,,,,,,,
Tunis,2023,Low,Medium,0.0,3.0,0.18434630536107166,0.19542036332811658,,,,,,,
Tunis,2024,Low,Medium,0.0,3.0,0.1008533281514006,0.19128340558319207,,,,,,,
Tunis,2025,Medium,Medium,0.14727948385116402,3.6872778078498007,0.1075152438351191,0.21288099344698477,,,,,,,
Zaghouan,2015,High,High,0.5982777783117064,23.71187085399116,28.083538848591083,0.62068169899793,,,,,,,
Zaghouan,2016,High,High,0.6841485032312336,24.0,45.067059585371084,0.6482624665871768,,,,,,,
Zaghouan,2017,High,High,0.7515543102555434,31.0,250.76183230586594,0.7774663308035348,,,,,,,
Zaghouan,2018,Medium,High,0.5267570792559269,31.0,37.67787589593402,0.6714629455865022,,,,,,,
Zaghouan,2019,Medium,High,0.43643875362196144,31.0,30.36495289345597,0.6596032159109786,,,,,,,
Zaghouan,2020,High,High,0.5908949856447165,31.0,49.371895266737766,0.6864118113637923,,,,,,,
Zaghouan,2021,High,High,0.841838451553492,31.0,849.8478068714033,0.8463775563938147,,,,,,,
Zaghouan,2022,High,High,0.8055283758197314,31.0,278.84903396922005,0.7834515648732425,,,,,,,
Zaghouan,2023,Medium,High,0.5120166508679934,31.0,52.43916918562854,0.6897568202029031,,,,,,,
Zaghouan,2024,Medium,High,0.5049148019985079,31.0,107.58292190530949,0.7298767238910455,,,,,,,
Zaghouan,2025,High,High,0.9588687432967018,77.82775161175363,225.6263025796773,0.8923728503423789,,,,,,,
